layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane
L1,Q92793,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q92793,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q92793/Q92793_pocket.lmdb,10,8501872402188577611,20260908,7.0
L1,Q92918,250,5,245,8211,161,8050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q92918,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q92918/Q92918_pocket.lmdb,10,16463959449931021910,20260908,0.0
L1,Q93009,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q93009,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q93009/Q93009_pocket.lmdb,10,4734199160967497026,20260908,1.0
L1,Q969S8,250,5,245,1938,38,1900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q969S8,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q969S8/Q969S8_pocket.lmdb,10,326549473577694795,20260908,
L1,Q96EB6,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96EB6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96EB6/Q96EB6_pocket.lmdb,10,8676480114015103238,20260908,2.0
L1,Q96GD4,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96GD4,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96GD4/Q96GD4_pocket.lmdb,10,4600908608110003845,20260908,3.0
L1,Q96KQ7,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96KQ7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96KQ7/Q96KQ7_pocket.lmdb,10,8161484323439914670,20260908,4.0
L1,Q96LA8,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96LA8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96LA8/Q96LA8_pocket.lmdb,10,15588329329606766997,20260908,5.0
L1,Q96MU7,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96MU7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96MU7/Q96MU7_pocket.lmdb,10,4204829384209314381,20260908,6.0
L1,Q96P20,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96P20,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96P20/Q96P20_pocket.lmdb,10,15658970561187111548,20260908,7.0
L1,Q96RI1,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96RI1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96RI1/Q96RI1_pocket.lmdb,10,1379362191591547879,20260908,0.0
L1,Q96S37,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96S37,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96S37/Q96S37_pocket.lmdb,10,12499638696306767406,20260908,1.0
L1,Q99640,250,5,245,2295,45,2250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99640,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99640/Q99640_pocket.lmdb,10,9303002733905346164,20260908,2.0
L1,Q99683,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99683,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99683/Q99683_pocket.lmdb,10,12212815141045841810,20260908,3.0
L1,Q99685,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99685,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99685/Q99685_pocket.lmdb,10,17895312410765738639,20260908,4.0
L1,Q99720,250,5,245,3213,63,3150,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99720,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99720/Q99720_pocket.lmdb,10,10642990073489403723,20260908,5.0
L1,Q99873,250,5,245,1734,34,1700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99873,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99873/Q99873_pocket.lmdb,10,8496509322581103412,20260908,6.0
L1,Q9BUB5,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BUB5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BUB5/Q9BUB5_pocket.lmdb,10,15378740408222132736,20260908,7.0
L1,Q9BV86,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BV86,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BV86/Q9BV86_pocket.lmdb,10,14902785054349629742,20260908,0.0
L1,Q9BWU1,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BWU1,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BWU1/Q9BWU1_pocket.lmdb,10,9140113916366060602,20260908,
L1,Q9BY41,250,5,245,5304,104,5200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BY41,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BY41/Q9BY41_pocket.lmdb,10,3930651490788399338,20260908,1.0
L1,Q9C0B1,250,5,245,4131,81,4050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9C0B1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9C0B1/Q9C0B1_pocket.lmdb,10,11669601654921955920,20260908,2.0
L1,Q9GZQ8,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9GZQ8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9GZQ8/Q9GZQ8_pocket.lmdb,10,4679132660115093901,20260908,3.0
L1,Q9H2K2,250,5,245,1734,34,1700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9H2K2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9H2K2/Q9H2K2_pocket.lmdb,10,13946939805890621654,20260908,4.0
L1,Q9H999,250,5,245,1428,28,1400,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9H999,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9H999/Q9H999_pocket.lmdb,10,1610612006216043755,20260908,5.0
L1,Q9H9B1,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9H9B1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9H9B1/Q9H9B1_pocket.lmdb,10,7333244756192612305,20260908,6.0
L1,Q9HBH9,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9HBH9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9HBH9/Q9HBH9_pocket.lmdb,10,9569157286490756781,20260908,7.0
L1,Q9NQS5,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NQS5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NQS5/Q9NQS5_pocket.lmdb,10,4158681090936546722,20260908,0.0
L1,Q9NWZ3,250,5,245,4641,91,4550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NWZ3,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NWZ3/Q9NWZ3_pocket.lmdb,10,10481031468003760105,20260908,1.0
L1,Q9NXA8,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NXA8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NXA8/Q9NXA8_pocket.lmdb,10,13890915149884528867,20260908,2.0
L1,Q9NYV4,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NYV4,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NYV4/Q9NYV4_pocket.lmdb,10,3354973247152217454,20260908,3.0
L1,Q9NZQ7,250,5,245,4335,85,4250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NZQ7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NZQ7/Q9NZQ7_pocket.lmdb,10,7592739960167274828,20260908,4.0
L1,Q9P1W9,250,5,245,1173,23,1150,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9P1W9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9P1W9/Q9P1W9_pocket.lmdb,10,1960877083825496996,20260908,5.0
L1,Q9P2K8,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9P2K8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9P2K8/Q9P2K8_pocket.lmdb,10,14457401877586718,20260908,6.0
L1,Q9UBF8,250,5,245,2193,43,2150,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UBF8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UBF8/Q9UBF8_pocket.lmdb,10,10055477336337024739,20260908,7.0
L1,Q9UBN7,250,5,245,21726,426,21300,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UBN7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UBN7/Q9UBN7_pocket.lmdb,10,7892823061805545283,20260908,0.0
L1,Q9UDY8,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UDY8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UDY8/Q9UDY8_pocket.lmdb,10,13292003933303376428,20260908,1.0
L1,Q9UGL1,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UGL1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UGL1/Q9UGL1_pocket.lmdb,10,8024490205963324028,20260908,2.0
L1,Q9UGN5,250,5,245,2040,40,2000,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UGN5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UGN5/Q9UGN5_pocket.lmdb,10,11775573236333602420,20260908,3.0
L1,Q9UIQ6,250,5,245,1173,23,1150,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UIQ6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UIQ6/Q9UIQ6_pocket.lmdb,10,12983768193475978565,20260908,4.0
L1,Q9UKE5,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UKE5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UKE5/Q9UKE5_pocket.lmdb,10,2942582949794389778,20260908,5.0
L1,Q9UKV0,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UKV0,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UKV0/Q9UKV0_pocket.lmdb,10,15757110256301692623,20260908,
L1,Q9ULX7,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9ULX7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9ULX7/Q9ULX7_pocket.lmdb,10,1417860347016148148,20260908,6.0
L1,Q9UM73,250,5,245,2142,42,2100,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UM73,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UM73/Q9UM73_pocket.lmdb,10,5787730402080857855,20260908,7.0
L1,Q9UQB9,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UQB9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UQB9/Q9UQB9_pocket.lmdb,10,14986921534296788971,20260908,0.0
L1,Q9UQD0,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UQD0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UQD0/Q9UQD0_pocket.lmdb,10,17279344212651077196,20260908,1.0
L1,Q9UQL6,250,5,245,1071,21,1050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UQL6,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UQL6/Q9UQL6_pocket.lmdb,10,13012721016062897829,20260908,
L1,Q9WKE8,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9WKE8,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9WKE8/Q9WKE8_pocket.lmdb,10,7206516466656684286,20260908,
L1,Q9Y233,250,5,245,2142,42,2100,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y233,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y233/Q9Y233_pocket.lmdb,10,10392956177630705112,20260908,2.0
L1,Q9Y243,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y243,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y243/Q9Y243_pocket.lmdb,10,9852069644820627628,20260908,
L1,Q9Y2D0,250,5,245,3111,61,3050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y2D0,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y2D0/Q9Y2D0_pocket.lmdb,10,12416413893164659134,20260908,
L1,Q9Y2K2,250,5,245,1938,38,1900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y2K2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y2K2/Q9Y2K2_pocket.lmdb,10,14819946728801329503,20260908,3.0
L1,Q9Y2R2,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y2R2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y2R2/Q9Y2R2_pocket.lmdb,10,6558033975942000566,20260908,4.0
L1,Q9Y463,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y463,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y463/Q9Y463_pocket.lmdb,10,12102831601420967045,20260908,5.0
L1,Q9Y5Y9,250,5,245,2091,41,2050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y5Y9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y5Y9/Q9Y5Y9_pocket.lmdb,10,14809418010295598645,20260908,6.0
L1,Q9Y5Z0,250,5,245,11577,227,11350,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y5Z0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y5Z0/Q9Y5Z0_pocket.lmdb,10,8903419485730858820,20260908,7.0
L2,C7C422,250,5,245,3723,73,3650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/C7C422,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/C7C422/C7C422_pocket.lmdb,10,1663652323069162394,20260908,0.0
L2,I6YFP0,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/I6YFP0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/I6YFP0/I6YFP0_pocket.lmdb,10,191557149590920220,20260908,1.0
L2,O00141,250,5,245,1734,34,1700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00141,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00141/O00141_pocket.lmdb,10,11766861303635048276,20260908,2.0
L2,O00255,250,5,245,20349,399,19950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00255,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00255/O00255_pocket.lmdb,10,14118681355419018136,20260908,3.0
L2,O00329,250,5,245,41769,819,40950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00329,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00329/O00329_pocket.lmdb,10,6491563748785668,20260908,4.0
L2,O00444,250,5,245,1836,36,1800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00444,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00444/O00444_pocket.lmdb,10,14271792452494565032,20260908,5.0
L2,O00519,250,5,245,12444,244,12200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00519,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00519/O00519_pocket.lmdb,10,5967469193036432414,20260908,
L2,O00763,250,5,245,2346,46,2300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00763,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00763/O00763_pocket.lmdb,10,3991195880783702137,20260908,6.0
L2,O14684,250,5,245,6375,125,6250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14684,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14684/O14684_pocket.lmdb,10,17495082829030401361,20260908,7.0
L2,O14733,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14733,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14733/O14733_pocket.lmdb,10,14947763715236614885,20260908,0.0
L2,O14744,250,5,245,41514,814,40700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14744,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14744/O14744_pocket.lmdb,10,2864227558227570500,20260908,1.0
L2,O14757,250,5,245,9690,190,9500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14757,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14757/O14757_pocket.lmdb,10,7820582350880919566,20260908,2.0
L2,O14842,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14842,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14842/O14842_pocket.lmdb,10,2122705386842237872,20260908,3.0
L2,O14965,250,5,245,2601,51,2550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14965,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14965/O14965_pocket.lmdb,10,9089997452020418063,20260908,4.0
L2,O14976,250,5,245,1683,33,1650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14976,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14976/O14976_pocket.lmdb,10,10511890916452873315,20260908,5.0
L2,O15151,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O15151,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O15151/O15151_pocket.lmdb,10,134221141540097019,20260908,6.0
L2,O15379,250,5,245,21063,413,20650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O15379,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O15379/O15379_pocket.lmdb,10,6167207608714682528,20260908,7.0
L2,O35678,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O35678,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O35678/O35678_pocket.lmdb,10,4255361404286522848,20260908,
L2,O43318,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43318,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43318/O43318_pocket.lmdb,10,13422304190510479640,20260908,0.0
L2,O43353,250,5,245,15147,297,14850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43353,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43353/O43353_pocket.lmdb,10,18199711393580034695,20260908,1.0
L2,O43497,250,5,245,7905,155,7750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43497,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43497/O43497_pocket.lmdb,10,18103402742554871580,20260908,2.0
L2,O43570,250,5,245,12189,239,11950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43570,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43570/O43570_pocket.lmdb,10,12972636125358230068,20260908,3.0
L2,O43613,250,5,245,5049,99,4950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43613,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43613/O43613_pocket.lmdb,10,7108856369770987088,20260908,4.0
L2,O43614,250,5,245,7395,145,7250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43614,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43614/O43614_pocket.lmdb,10,5524034276447137950,20260908,5.0
L2,O43924,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43924,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43924/O43924_pocket.lmdb,10,8503250278062558706,20260908,6.0
L2,O60341,250,5,245,41157,807,40350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O60341,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O60341/O60341_pocket.lmdb,10,3373924445029762335,20260908,7.0
L2,O60502,250,5,245,15351,301,15050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O60502,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O60502/O60502_pocket.lmdb,10,7305229426352837755,20260908,0.0
L2,O60674,250,5,245,38709,759,37950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O60674,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O60674/O60674_pocket.lmdb,10,17154593696882433231,20260908,1.0
L2,O60760,250,5,245,1581,31,1550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O60760,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O60760/O60760_pocket.lmdb,10,15348961132231028497,20260908,2.0
L2,O60885,250,5,245,29376,576,28800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O60885,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O60885/O60885_pocket.lmdb,10,18190227787971328489,20260908,3.0
L2,O75116,250,5,245,15351,301,15050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O75116,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O75116/O75116_pocket.lmdb,10,96422755547795133,20260908,4.0
L2,O75173,250,5,245,4233,83,4150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O75173,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O75173/O75173_pocket.lmdb,10,13892443145071178368,20260908,5.0
L2,O75385,250,5,245,20808,408,20400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O75385,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O75385/O75385_pocket.lmdb,10,6785388092943085481,20260908,6.0
L2,O75417,250,5,245,96237,1887,94350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O75417,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O75417/O75417_pocket.lmdb,10,17733911890822915644,20260908,7.0
