layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane,sampled_from_n,previous_target_dir,n_cached_scores,n_cached_poses
L2,P36544,30,5,25,1071,21,1050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P36544,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36544/P36544_pocket.lmdb,3,558645892231955438,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36544,0,0
L2,P36776,30,5,25,4488,88,4400,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P36776,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36776/P36776_pocket.lmdb,3,4208182925770505403,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36776,0,0
L2,P36888,30,5,25,25806,506,25300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P36888,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36888/P36888_pocket.lmdb,3,6604493087447533493,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36888,0,0
L2,P36897,30,5,25,14127,277,13850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P36897,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P36897/P36897_pocket.lmdb,3,17048886324016162071,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P36897,0,0
L2,P37023,30,5,25,816,16,800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P37023,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P37023/P37023_pocket.lmdb,3,18300222716972080777,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P37023,0,0
L2,P39900,30,5,25,4233,83,4150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P39900,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P39900/P39900_pocket.lmdb,3,11006051554425590242,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P39900,0,0
L2,P40261,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P40261,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P40261/P40261_pocket.lmdb,3,15228659271131787462,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P40261,0,0
L2,P40337,30,5,25,1122,22,1100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P40337,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P40337/P40337_pocket.lmdb,3,15138513073824770215,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P40337,0,0
L2,P40763,30,5,25,2550,50,2500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P40763,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P40763/P40763_pocket.lmdb,3,17811864417940765222,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P40763,0,0
L2,P41143,30,5,25,4692,92,4600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41143,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41143/P41143_pocket.lmdb,3,7607170986527768267,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41143,0,0
L2,P41144,30,5,25,765,15,750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41144,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41144/P41144_pocket.lmdb,3,9662650820795425717,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41144,0,0
L2,P41145,30,5,25,26826,526,26300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41145,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41145/P41145_pocket.lmdb,3,17277740842564918714,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41145,0,0
L2,P41146,30,5,25,2754,54,2700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41146,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41146/P41146_pocket.lmdb,3,5861814013818408264,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41146,0,0
L2,P41182,30,5,25,20706,406,20300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41182,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41182/P41182_pocket.lmdb,3,15554879162422545585,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41182,0,0
L2,P41240,30,5,25,8874,174,8700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41240,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41240/P41240_pocket.lmdb,3,7087403100771116994,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41240,0,0
L2,P41594,30,5,25,1326,26,1300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41594,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41594/P41594_pocket.lmdb,3,15243719476778601215,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41594,0,0
L2,P41595,30,5,25,2499,49,2450,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P41595,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P41595/P41595_pocket.lmdb,3,8803219834497432021,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P41595,0,0
L2,P42330,30,5,25,3927,77,3850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P42330,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42330/P42330_pocket.lmdb,3,8064176698433856503,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42330,0,0
L2,P42336,30,5,25,43554,854,42700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P42336,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42336/P42336_pocket.lmdb,3,5683895824104358997,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42336,0,0
L2,P42338,30,5,25,6120,120,6000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P42338,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42338/P42338_pocket.lmdb,3,17010526125966578692,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42338,0,0
L2,P42345,30,5,25,4080,80,4000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P42345,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P42345/P42345_pocket.lmdb,3,2311369681829651354,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P42345,0,0
L2,P43116,30,5,25,1632,32,1600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P43116,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43116/P43116_pocket.lmdb,3,7895651554323856322,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43116,0,0
L2,P43166,30,5,25,1989,39,1950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P43166,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43166/P43166_pocket.lmdb,3,14013178671287646093,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43166,0,0
L2,P43235,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P43235,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43235/P43235_pocket.lmdb,3,9237034639543289373,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43235,0,0
L2,P43405,30,5,25,5304,104,5200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P43405,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43405/P43405_pocket.lmdb,3,15195356546831300782,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43405,0,0
L2,P43490,30,5,25,24582,482,24100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P43490,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43490/P43490_pocket.lmdb,3,10214363548835297383,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43490,0,0
L2,P43681,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P43681,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P43681/P43681_pocket.lmdb,3,114012644114515605,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P43681,0,0
L2,P45452,30,5,25,1785,35,1750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P45452,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P45452/P45452_pocket.lmdb,3,11197577784262552342,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P45452,0,0
L2,P45983,30,5,25,1428,28,1400,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P45983,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P45983/P45983_pocket.lmdb,3,9225479524265690016,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P45983,0,0
L2,P45984,30,5,25,2754,54,2700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P45984,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P45984/P45984_pocket.lmdb,3,8869084136105095416,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P45984,0,0
L2,P47205,30,5,25,7497,147,7350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P47205,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P47205/P47205_pocket.lmdb,3,15304684407248515398,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P47205,0,0
L2,P47869,30,5,25,9384,184,9200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P47869,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P47869/P47869_pocket.lmdb,3,14137106463052929280,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P47869,0,0
L2,P47989,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P47989,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P47989/P47989_pocket.lmdb,3,11108530272254989409,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P47989,0,0
L2,P48039,30,5,25,612,12,600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P48039,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48039/P48039_pocket.lmdb,3,10610807246423387607,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48039,0,0
L2,P48729,30,5,25,6834,134,6700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P48729,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48729/P48729_pocket.lmdb,3,15173414921983989069,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48729,0,0
L2,P48730,30,5,25,7344,144,7200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P48730,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48730/P48730_pocket.lmdb,3,4452241979398561082,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48730,0,0
L2,P48735,30,5,25,1479,29,1450,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P48735,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48735/P48735_pocket.lmdb,3,589638882067024003,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48735,0,0
L2,P48736,30,5,25,11373,223,11150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P48736,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P48736/P48736_pocket.lmdb,3,11835973435499674255,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P48736,0,0
L2,P49137,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49137,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49137/P49137_pocket.lmdb,3,13742593331058757466,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49137,0,0
L2,P49286,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49286,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49286/P49286_pocket.lmdb,3,5579043590422915550,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49286,0,0
L2,P49327,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49327,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49327/P49327_pocket.lmdb,3,6060843732956577364,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49327,0,0
L2,P49336,30,5,25,1785,35,1750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49336,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49336/P49336_pocket.lmdb,3,13900222788111117670,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49336,0,0
L2,P49674,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49674,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49674/P49674_pocket.lmdb,3,2795044481362769328,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49674,0,0
L2,P49759,30,5,25,6834,134,6700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49759,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49759/P49759_pocket.lmdb,3,8908145676323116262,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49759,0,0
L2,P49760,30,5,25,13107,257,12850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49760,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49760/P49760_pocket.lmdb,3,5481687014334808644,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49760,0,0
L2,P49761,30,5,25,7038,138,6900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49761,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49761/P49761_pocket.lmdb,3,8020124382002563276,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49761,0,0
L2,P49840,30,5,25,80580,1580,79000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49840,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49840/P49840_pocket.lmdb,3,7547864553870609469,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49840,0,0
L2,P49841,30,5,25,71757,1407,70350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P49841,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P49841/P49841_pocket.lmdb,3,3631028700447745955,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P49841,0,0
L2,P50053,30,5,25,48144,944,47200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P50053,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50053/P50053_pocket.lmdb,3,6770873704560074569,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50053,0,0
L2,P50406,30,5,25,2856,56,2800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P50406,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50406/P50406_pocket.lmdb,3,287558537079053483,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50406,0,0
L2,P50613,30,5,25,8925,175,8750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P50613,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50613/P50613_pocket.lmdb,3,5374405095876972759,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50613,0,0
L2,P50750,30,5,25,9792,192,9600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P50750,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P50750/P50750_pocket.lmdb,3,12198798420619322162,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P50750,0,0
L2,P51449,30,5,25,2448,48,2400,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P51449,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51449/P51449_pocket.lmdb,3,8442009944812413296,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51449,0,0
L2,P51531,30,5,25,4692,92,4600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P51531,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51531/P51531_pocket.lmdb,3,10763619060928505630,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51531,0,0
L2,P51532,30,5,25,4182,82,4100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P51532,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51532/P51532_pocket.lmdb,3,7548732164207474706,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51532,0,0
L2,P51617,30,5,25,2193,43,2150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P51617,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51617/P51617_pocket.lmdb,3,12750268390080286665,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51617,0,0
L2,P51813,30,5,25,2142,42,2100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P51813,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P51813/P51813_pocket.lmdb,3,206724922605222326,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P51813,0,0
L2,P52333,30,5,25,36975,725,36250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P52333,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P52333/P52333_pocket.lmdb,3,18327710652037982537,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P52333,0,0
L2,P52895,30,5,25,612,12,600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P52895,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P52895/P52895_pocket.lmdb,3,131675490156382716,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P52895,0,0
L2,P53350,30,5,25,5457,107,5350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P53350,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53350/P53350_pocket.lmdb,3,17070621140820864965,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53350,0,0
L2,P53396,30,5,25,3009,59,2950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P53396,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53396/P53396_pocket.lmdb,3,7811558819368847588,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53396,0,0
L2,P53634,30,5,25,21165,415,20750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P53634,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53634/P53634_pocket.lmdb,3,3115193171639748276,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53634,0,0
L2,P53667,30,5,25,3162,62,3100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P53667,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53667/P53667_pocket.lmdb,3,7684043760405314060,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53667,0,0
L2,P53671,30,5,25,3366,66,3300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P53671,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53671/P53671_pocket.lmdb,3,7684321927744579109,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53671,0,0
L2,P53779,30,5,25,3315,65,3250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P53779,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P53779/P53779_pocket.lmdb,3,7392868525243623714,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P53779,0,0
L2,P54646,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P54646,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P54646/P54646_pocket.lmdb,3,4778858638368781702,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P54646,0,0
L2,P55055,30,5,25,612,12,600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P55055,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P55055/P55055_pocket.lmdb,3,3823949882140683625,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P55055,0,0
L2,P56373,30,5,25,1377,27,1350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P56373,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P56373/P56373_pocket.lmdb,3,12659505945500068331,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P56373,0,0
L2,P56524,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P56524,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P56524/P56524_pocket.lmdb,3,257943216924965181,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P56524,0,0
L2,P56817,30,5,25,17952,352,17600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/P56817,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/P56817/P56817_pocket.lmdb,3,17457616247292101808,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/P56817,0,0
